TimeStamp,Indoor_Channel,Indoor_Battery,Outdoor_Channel,Outdoor_Battery,Second_Outdoor_Channel,Second_Outdoor_Battery,Indoor_Temp,Indoor_Hum,Abs_Press,Rel_Press,Outdoor_Temp,Outdoor_Hum,Wind_Dir,Wind_Speed,Max_Daily_Gust,SolRad,Uv,Uvi,PM2_5,Hour_Rain,Event_Rain,Daily_Rain,Weekly_Rain,Monthly_Rain,Yearly_Rain
04:22 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.47,29.89,63.5,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
04:23 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.47,29.89,63.5,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
04:23 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.47,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:23 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.46,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:23 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.46,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:24 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.46,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:24 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.46,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:24 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.47,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:24 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.47,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:25 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.47,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:25 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.47,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:25 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.46,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:25 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.46,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:26 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.46,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:26 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.46,29.89,63.5,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
04:26 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.46,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:26 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.46,29.89,63.5,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
04:27 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.46,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:27 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.46,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:27 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.47,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:27 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.47,29.89,63.5,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
04:28 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.47,29.89,63.5,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
04:28 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.47,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:28 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.47,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:28 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.47,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:29 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.47,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:29 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.47,29.89,63.5,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
04:29 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.47,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:29 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.47,29.89,63.5,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:30 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.47,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:30 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.47,29.89,63.3,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
04:30 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:30 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
04:31 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:31 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:31 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.45,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:31 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.45,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:32 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.45,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:32 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.45,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:32 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
04:32 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
04:33 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:33 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:33 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:33 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:34 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:34 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
04:34 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:34 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:35 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:35 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:35 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:35 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:36 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:36 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
04:36 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:36 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:37 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:37 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:37 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:37 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:38 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:38 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:38 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:38 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:39 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:39 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:39 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.45,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:39 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.45,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:40 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.45,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:40 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.45,29.88,63.3,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
04:40 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:40 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:41 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:41 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:41 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.45,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:41 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.45,29.88,63.3,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
04:42 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.45,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:42 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.45,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:42 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:42 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:43 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:43 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:43 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:43 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:44 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:44 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:44 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:44 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:45 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:45 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
04:45 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
04:45 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
04:46 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:46 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:46 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
04:46 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:47 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:47 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
04:47 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:47 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:48 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:48 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:48 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:48 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:49 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:49 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:49 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:49 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:50 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:50 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:50 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
04:50 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
04:51 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:51 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:51 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
04:51 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
04:52 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
04:52 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:52 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
04:52 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
04:53 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:53 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:53 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:53 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:54 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:54 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:54 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:54 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
04:55 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:55 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
04:55 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:55 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:56 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:56 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:56 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
04:56 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
04:57 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:57 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.46,29.88,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:57 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:57 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:58 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:58 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
04:58 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:58 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.3,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:59 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.1,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:59 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.1,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
04:59 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.1,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
04:59 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.1,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
05:00 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.1,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
05:00 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.1,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
05:00 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.1,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
05:00 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.1,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
05:01 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,63.1,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
